loan_id,image_type,path,relative_path,size_bytes,width,height,status,error,split,predicted_type,confidence
loan_1741,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1741/face_signing.jpg,loan_1741/face_signing.jpg,470542,1254,1254,ok,,train,face_signing,0.9975579
loan_1742,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1742/face_signing.jpg,loan_1742/face_signing.jpg,138063,1024,1024,ok,,test,face_signing,0.997118
loan_1743,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1743/face_signing.jpg,loan_1743/face_signing.jpg,128036,1024,1024,ok,,test,face_signing,0.9982823
loan_1744,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1744/face_signing.jpg,loan_1744/face_signing.jpg,133295,1024,1024,ok,,train,face_signing,0.99794704
loan_1745,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1745/face_signing.jpg,loan_1745/face_signing.jpg,146008,1024,1024,ok,,train,face_signing,0.99842525
loan_1746,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1746/face_signing.jpg,loan_1746/face_signing.jpg,129061,1024,1024,ok,,val,face_signing,0.9988136
loan_1747,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1747/face_signing.jpg,loan_1747/face_signing.jpg,136594,1024,1024,ok,,train,face_signing,0.99849224
loan_1748,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1748/face_signing.jpg,loan_1748/face_signing.jpg,130328,1024,1024,ok,,train,face_signing,0.99878246
loan_1749,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1749/face_signing.jpg,loan_1749/face_signing.jpg,142588,1024,1024,ok,,train,face_signing,0.9985802
loan_175,face_signing,/workspace/jinchuang_v4/extracted/data/loan_175/face_signing.jpg,loan_175/face_signing.jpg,185656,1024,1024,ok,,train,face_signing,0.99815744
loan_1750,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1750/face_signing.jpg,loan_1750/face_signing.jpg,155031,1024,1024,ok,,train,face_signing,0.9983752
loan_1751,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1751/face_signing.jpg,loan_1751/face_signing.jpg,121597,1024,1024,ok,,train,face_signing,0.99866843
loan_1752,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1752/face_signing.jpg,loan_1752/face_signing.jpg,484499,1254,1254,ok,,train,face_signing,0.99819726
loan_1753,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1753/face_signing.jpg,loan_1753/face_signing.jpg,415782,1254,1254,ok,,val,face_signing,0.99778074
loan_1754,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1754/face_signing.jpg,loan_1754/face_signing.jpg,119760,1024,1024,ok,,train,face_signing,0.9983348
loan_1755,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1755/face_signing.jpg,loan_1755/face_signing.jpg,121129,1024,1024,ok,,test,face_signing,0.9986004
loan_1756,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1756/face_signing.jpg,loan_1756/face_signing.jpg,143379,1024,1024,ok,,test,face_signing,0.9977715
loan_1757,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1757/face_signing.jpg,loan_1757/face_signing.jpg,133122,1024,1024,ok,,val,face_signing,0.9973334
loan_1758,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1758/face_signing.jpg,loan_1758/face_signing.jpg,130815,1024,1024,ok,,val,face_signing,0.9989188
loan_1759,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1759/face_signing.jpg,loan_1759/face_signing.jpg,502378,1254,1254,ok,,train,face_signing,0.9967474
loan_176,face_signing,/workspace/jinchuang_v4/extracted/data/loan_176/face_signing.jpg,loan_176/face_signing.jpg,124764,1024,1024,ok,,train,face_signing,0.9988563
loan_1760,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1760/face_signing.jpg,loan_1760/face_signing.jpg,454608,1254,1254,ok,,train,face_signing,0.99855644
loan_1761,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1761/face_signing.jpg,loan_1761/face_signing.jpg,196190,1024,1024,ok,,val,face_signing,0.99849653
loan_1762,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1762/face_signing.jpg,loan_1762/face_signing.jpg,118595,1024,1024,ok,,test,face_signing,0.9984876
loan_1763,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1763/face_signing.jpg,loan_1763/face_signing.jpg,137261,1024,1024,ok,,test,face_signing,0.9988219
loan_1764,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1764/face_signing.jpg,loan_1764/face_signing.jpg,129817,1024,1024,ok,,train,face_signing,0.9986104
loan_1765,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1765/face_signing.jpg,loan_1765/face_signing.jpg,118772,1024,1024,ok,,train,face_signing,0.99918216
loan_1766,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1766/face_signing.jpg,loan_1766/face_signing.jpg,116713,1024,1024,ok,,train,face_signing,0.99935776
loan_1767,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1767/face_signing.jpg,loan_1767/face_signing.jpg,444161,1254,1254,ok,,train,face_signing,0.9978319
loan_1768,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1768/face_signing.jpg,loan_1768/face_signing.jpg,170721,1024,1024,ok,,val,face_signing,0.9983783
loan_1769,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1769/face_signing.jpg,loan_1769/face_signing.jpg,117442,1024,1024,ok,,test,face_signing,0.9987668
loan_177,face_signing,/workspace/jinchuang_v4/extracted/data/loan_177/face_signing.jpg,loan_177/face_signing.jpg,116311,1024,1024,ok,,train,face_signing,0.99925786
loan_1770,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1770/face_signing.jpg,loan_1770/face_signing.jpg,121677,1024,1024,ok,,train,face_signing,0.9980971
loan_1771,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1771/face_signing.jpg,loan_1771/face_signing.jpg,136708,1024,1024,ok,,train,face_signing,0.9983699
loan_1772,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1772/face_signing.jpg,loan_1772/face_signing.jpg,159215,1024,1024,ok,,test,face_signing,0.9978436
loan_1773,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1773/face_signing.jpg,loan_1773/face_signing.jpg,142503,1024,1024,ok,,train,face_signing,0.9989189
loan_1774,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1774/face_signing.jpg,loan_1774/face_signing.jpg,149423,1024,1024,ok,,train,face_signing,0.99851626
loan_1775,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1775/face_signing.jpg,loan_1775/face_signing.jpg,463182,1254,1254,ok,,val,face_signing,0.9961488
loan_1776,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1776/face_signing.jpg,loan_1776/face_signing.jpg,119024,1024,1024,ok,,train,face_signing,0.9986853
loan_1777,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1777/face_signing.jpg,loan_1777/face_signing.jpg,137724,1024,1024,ok,,train,face_signing,0.99871945
loan_1778,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1778/face_signing.jpg,loan_1778/face_signing.jpg,120284,1024,1024,ok,,train,face_signing,0.9988348
loan_1779,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1779/face_signing.jpg,loan_1779/face_signing.jpg,108238,1024,1024,ok,,train,face_signing,0.9987213
loan_178,face_signing,/workspace/jinchuang_v4/extracted/data/loan_178/face_signing.jpg,loan_178/face_signing.jpg,179346,1024,1024,ok,,train,face_signing,0.99898523
loan_1780,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1780/face_signing.jpg,loan_1780/face_signing.jpg,141973,1024,1024,ok,,train,face_signing,0.9989128
loan_1781,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1781/face_signing.jpg,loan_1781/face_signing.jpg,133364,1024,1024,ok,,val,face_signing,0.9990355
loan_1782,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1782/face_signing.jpg,loan_1782/face_signing.jpg,160527,1024,1024,ok,,test,face_signing,0.9976344
loan_1783,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1783/face_signing.jpg,loan_1783/face_signing.jpg,117695,1024,1024,ok,,train,face_signing,0.9988721
loan_1784,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1784/face_signing.jpg,loan_1784/face_signing.jpg,159333,1024,1024,ok,,train,face_signing,0.9982375
loan_1785,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1785/face_signing.jpg,loan_1785/face_signing.jpg,160442,1024,1024,ok,,test,face_signing,0.99813145
loan_1786,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1786/face_signing.jpg,loan_1786/face_signing.jpg,126322,1024,1024,ok,,train,face_signing,0.9981207
loan_1787,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1787/face_signing.jpg,loan_1787/face_signing.jpg,141343,1024,1024,ok,,val,face_signing,0.9987418
loan_1788,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1788/face_signing.jpg,loan_1788/face_signing.jpg,499719,1254,1254,ok,,train,face_signing,0.9985318
loan_1789,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1789/face_signing.jpg,loan_1789/face_signing.jpg,121042,1024,1024,ok,,train,face_signing,0.9984895
loan_179,face_signing,/workspace/jinchuang_v4/extracted/data/loan_179/face_signing.jpg,loan_179/face_signing.jpg,134862,1024,1024,ok,,val,face_signing,0.9990042
loan_1790,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1790/face_signing.jpg,loan_1790/face_signing.jpg,128290,1024,1024,ok,,val,face_signing,0.99877375
loan_1791,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1791/face_signing.jpg,loan_1791/face_signing.jpg,161960,1024,1024,ok,,train,face_signing,0.99796355
loan_1792,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1792/face_signing.jpg,loan_1792/face_signing.jpg,140962,1024,1024,ok,,train,face_signing,0.9973732
loan_1793,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1793/face_signing.jpg,loan_1793/face_signing.jpg,131408,1024,1024,ok,,train,face_signing,0.9988752
loan_1794,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1794/face_signing.jpg,loan_1794/face_signing.jpg,140647,1024,1024,ok,,train,face_signing,0.9985222
loan_1795,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1795/face_signing.jpg,loan_1795/face_signing.jpg,145284,1024,1024,ok,,train,face_signing,0.99846184
loan_1796,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1796/face_signing.jpg,loan_1796/face_signing.jpg,124776,1024,1024,ok,,train,face_signing,0.99808216
loan_1797,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1797/face_signing.jpg,loan_1797/face_signing.jpg,124019,1024,1024,ok,,train,face_signing,0.9989976
loan_1798,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1798/face_signing.jpg,loan_1798/face_signing.jpg,149362,1024,1024,ok,,train,face_signing,0.99813664
loan_1799,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1799/face_signing.jpg,loan_1799/face_signing.jpg,138418,1024,1024,ok,,train,face_signing,0.9987715
loan_180,face_signing,/workspace/jinchuang_v4/extracted/data/loan_180/face_signing.jpg,loan_180/face_signing.jpg,109968,1024,1024,ok,,test,face_signing,0.9986519
loan_1800,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1800/face_signing.jpg,loan_1800/face_signing.jpg,426367,1254,1254,ok,,train,face_signing,0.99830925
loan_1801,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1801/face_signing.jpg,loan_1801/face_signing.jpg,127048,1024,1024,ok,,train,face_signing,0.9992563
loan_1802,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1802/face_signing.jpg,loan_1802/face_signing.jpg,373844,1254,1254,ok,,test,face_signing,0.99844825
loan_1803,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1803/face_signing.jpg,loan_1803/face_signing.jpg,456031,1254,1254,ok,,train,face_signing,0.9955799
loan_1804,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1804/face_signing.jpg,loan_1804/face_signing.jpg,146834,1024,1024,ok,,test,face_signing,0.9976566
loan_1805,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1805/face_signing.jpg,loan_1805/face_signing.jpg,121278,1024,1024,ok,,train,face_signing,0.99883264
loan_1806,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1806/face_signing.jpg,loan_1806/face_signing.jpg,119700,1024,1024,ok,,train,face_signing,0.99922776
loan_1807,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1807/face_signing.jpg,loan_1807/face_signing.jpg,452346,1254,1254,ok,,train,face_signing,0.9985669
loan_1808,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1808/face_signing.jpg,loan_1808/face_signing.jpg,130184,1024,1024,ok,,train,face_signing,0.9988335
loan_1809,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1809/face_signing.jpg,loan_1809/face_signing.jpg,135716,1024,1024,ok,,train,face_signing,0.9991104
loan_181,face_signing,/workspace/jinchuang_v4/extracted/data/loan_181/face_signing.jpg,loan_181/face_signing.jpg,140971,1024,1024,ok,,train,face_signing,0.9987301
loan_1810,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1810/face_signing.jpg,loan_1810/face_signing.jpg,132809,1024,1024,ok,,train,face_signing,0.9969727
loan_1811,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1811/face_signing.jpg,loan_1811/face_signing.jpg,134000,1024,1024,ok,,train,face_signing,0.99908435
loan_1812,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1812/face_signing.jpg,loan_1812/face_signing.jpg,124280,1024,1024,ok,,val,face_signing,0.9991762
loan_1813,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1813/face_signing.jpg,loan_1813/face_signing.jpg,134392,1024,1024,ok,,train,face_signing,0.998976
loan_1814,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1814/face_signing.jpg,loan_1814/face_signing.jpg,137130,1024,1024,ok,,val,face_signing,0.99869496
loan_1815,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1815/face_signing.jpg,loan_1815/face_signing.jpg,124236,1024,1024,ok,,train,face_signing,0.99815565
loan_1816,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1816/face_signing.jpg,loan_1816/face_signing.jpg,121224,1024,1024,ok,,train,face_signing,0.99842536
loan_1817,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1817/face_signing.jpg,loan_1817/face_signing.jpg,144003,1024,1024,ok,,train,face_signing,0.99836224
loan_1818,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1818/face_signing.jpg,loan_1818/face_signing.jpg,123645,1024,1024,ok,,val,face_signing,0.9986312
loan_1819,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1819/face_signing.jpg,loan_1819/face_signing.jpg,156330,1024,1024,ok,,val,face_signing,0.9982963
loan_182,face_signing,/workspace/jinchuang_v4/extracted/data/loan_182/face_signing.jpg,loan_182/face_signing.jpg,154931,1024,1024,ok,,train,face_signing,0.9987204
loan_1820,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1820/face_signing.jpg,loan_1820/face_signing.jpg,474382,1254,1254,ok,,train,face_signing,0.99727947
loan_1821,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1821/face_signing.jpg,loan_1821/face_signing.jpg,173564,1024,1024,ok,,train,face_signing,0.9974917
loan_1822,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1822/face_signing.jpg,loan_1822/face_signing.jpg,470763,1254,1254,ok,,train,face_signing,0.9981298
loan_1823,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1823/face_signing.jpg,loan_1823/face_signing.jpg,128738,1024,1024,ok,,train,face_signing,0.9989712
loan_1824,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1824/face_signing.jpg,loan_1824/face_signing.jpg,129864,1024,1024,ok,,train,face_signing,0.9986021
loan_1825,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1825/face_signing.jpg,loan_1825/face_signing.jpg,455183,1254,1254,ok,,train,face_signing,0.9988219
loan_1826,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1826/face_signing.jpg,loan_1826/face_signing.jpg,367003,1254,1254,ok,,train,face_signing,0.99842167
loan_1827,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1827/face_signing.jpg,loan_1827/face_signing.jpg,125904,1024,1024,ok,,train,face_signing,0.9990308
loan_1828,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1828/face_signing.jpg,loan_1828/face_signing.jpg,109924,1024,1024,ok,,train,face_signing,0.9991916
loan_1829,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1829/face_signing.jpg,loan_1829/face_signing.jpg,146575,1024,1024,ok,,train,face_signing,0.99900925
loan_183,face_signing,/workspace/jinchuang_v4/extracted/data/loan_183/face_signing.jpg,loan_183/face_signing.jpg,119181,1024,1024,ok,,val,face_signing,0.9981799
loan_1830,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1830/face_signing.jpg,loan_1830/face_signing.jpg,166285,1024,1024,ok,,test,face_signing,0.9979208
loan_1831,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1831/face_signing.jpg,loan_1831/face_signing.jpg,120231,1024,1024,ok,,test,face_signing,0.99840504
loan_1832,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1832/face_signing.jpg,loan_1832/face_signing.jpg,135215,1024,1024,ok,,train,face_signing,0.9982666
loan_1833,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1833/face_signing.jpg,loan_1833/face_signing.jpg,111972,1024,1024,ok,,val,face_signing,0.9979715
loan_1834,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1834/face_signing.jpg,loan_1834/face_signing.jpg,124624,1024,1024,ok,,train,face_signing,0.9992574
loan_1835,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1835/face_signing.jpg,loan_1835/face_signing.jpg,423483,1254,1254,ok,,val,face_signing,0.99787235
loan_1836,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1836/face_signing.jpg,loan_1836/face_signing.jpg,134275,1024,1024,ok,,train,face_signing,0.9987576
loan_1837,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1837/face_signing.jpg,loan_1837/face_signing.jpg,147331,1024,1024,ok,,train,face_signing,0.99855584
loan_1838,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1838/face_signing.jpg,loan_1838/face_signing.jpg,129812,1024,1024,ok,,train,face_signing,0.9966376
loan_1839,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1839/face_signing.jpg,loan_1839/face_signing.jpg,114210,1024,1024,ok,,val,face_signing,0.99862146
loan_184,face_signing,/workspace/jinchuang_v4/extracted/data/loan_184/face_signing.jpg,loan_184/face_signing.jpg,345827,1254,1254,ok,,train,face_signing,0.9969447
loan_1840,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1840/face_signing.jpg,loan_1840/face_signing.jpg,137937,1024,1024,ok,,test,face_signing,0.9985435
loan_1841,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1841/face_signing.jpg,loan_1841/face_signing.jpg,126937,1024,1024,ok,,test,face_signing,0.99832565
loan_1842,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1842/face_signing.jpg,loan_1842/face_signing.jpg,128373,1024,1024,ok,,train,face_signing,0.9988286
loan_1843,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1843/face_signing.jpg,loan_1843/face_signing.jpg,425603,1254,1254,ok,,test,face_signing,0.99772483
loan_1844,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1844/face_signing.jpg,loan_1844/face_signing.jpg,164347,1024,1024,ok,,test,face_signing,0.9973471
loan_1845,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1845/face_signing.jpg,loan_1845/face_signing.jpg,113753,1024,1024,ok,,test,face_signing,0.9983682
loan_1846,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1846/face_signing.jpg,loan_1846/face_signing.jpg,124861,1024,1024,ok,,test,face_signing,0.9979663
loan_1847,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1847/face_signing.jpg,loan_1847/face_signing.jpg,402601,1254,1254,ok,,train,face_signing,0.9970182
loan_1848,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1848/face_signing.jpg,loan_1848/face_signing.jpg,142516,1024,1024,ok,,train,face_signing,0.9992539
loan_1849,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1849/face_signing.jpg,loan_1849/face_signing.jpg,131566,1024,1024,ok,,train,face_signing,0.9986313
loan_185,face_signing,/workspace/jinchuang_v4/extracted/data/loan_185/face_signing.jpg,loan_185/face_signing.jpg,152310,1024,1024,ok,,train,face_signing,0.99916625
loan_1850,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1850/face_signing.jpg,loan_1850/face_signing.jpg,128934,1024,1024,ok,,train,face_signing,0.9978668
loan_1851,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1851/face_signing.jpg,loan_1851/face_signing.jpg,160189,1024,1024,ok,,train,face_signing,0.9987091
loan_1852,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1852/face_signing.jpg,loan_1852/face_signing.jpg,154168,1024,1024,ok,,val,face_signing,0.9989354
loan_1853,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1853/face_signing.jpg,loan_1853/face_signing.jpg,133088,1024,1024,ok,,val,face_signing,0.9980769
loan_1854,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1854/face_signing.jpg,loan_1854/face_signing.jpg,135798,1024,1024,ok,,train,face_signing,0.99931955
loan_1855,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1855/face_signing.jpg,loan_1855/face_signing.jpg,132798,1024,1024,ok,,train,face_signing,0.99840814
loan_1856,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1856/face_signing.jpg,loan_1856/face_signing.jpg,125244,1024,1024,ok,,train,face_signing,0.9989059
loan_1857,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1857/face_signing.jpg,loan_1857/face_signing.jpg,445587,1254,1254,ok,,train,face_signing,0.99760664
loan_1858,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1858/face_signing.jpg,loan_1858/face_signing.jpg,132864,1024,1024,ok,,val,face_signing,0.99881303
loan_1859,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1859/face_signing.jpg,loan_1859/face_signing.jpg,144977,1024,1024,ok,,train,face_signing,0.998904
loan_186,face_signing,/workspace/jinchuang_v4/extracted/data/loan_186/face_signing.jpg,loan_186/face_signing.jpg,162879,1024,1024,ok,,train,face_signing,0.9958319
loan_1860,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1860/face_signing.jpg,loan_1860/face_signing.jpg,157428,1024,1024,ok,,train,face_signing,0.9972058
loan_1861,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1861/face_signing.jpg,loan_1861/face_signing.jpg,130029,1024,1024,ok,,test,face_signing,0.99826956
loan_1862,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1862/face_signing.jpg,loan_1862/face_signing.jpg,130282,1024,1024,ok,,train,face_signing,0.9989009
loan_1863,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1863/face_signing.jpg,loan_1863/face_signing.jpg,128808,1024,1024,ok,,train,face_signing,0.99852943
loan_1864,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1864/face_signing.jpg,loan_1864/face_signing.jpg,128047,1024,1024,ok,,test,face_signing,0.9987147
loan_1865,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1865/face_signing.jpg,loan_1865/face_signing.jpg,158629,1024,1024,ok,,val,face_signing,0.99895215
loan_1866,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1866/face_signing.jpg,loan_1866/face_signing.jpg,129463,1024,1024,ok,,val,face_signing,0.9986029
loan_1867,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1867/face_signing.jpg,loan_1867/face_signing.jpg,118492,1024,1024,ok,,train,face_signing,0.9990771
loan_1868,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1868/face_signing.jpg,loan_1868/face_signing.jpg,460478,1254,1254,ok,,train,face_signing,0.99694103
loan_1869,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1869/face_signing.jpg,loan_1869/face_signing.jpg,125354,1024,1024,ok,,train,face_signing,0.9987772
loan_187,face_signing,/workspace/jinchuang_v4/extracted/data/loan_187/face_signing.jpg,loan_187/face_signing.jpg,114146,1024,1024,ok,,test,face_signing,0.99924904
loan_1870,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1870/face_signing.jpg,loan_1870/face_signing.jpg,149783,1024,1024,ok,,train,face_signing,0.9983923
loan_1871,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1871/face_signing.jpg,loan_1871/face_signing.jpg,119358,1024,1024,ok,,train,face_signing,0.9990017
loan_1872,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1872/face_signing.jpg,loan_1872/face_signing.jpg,151797,1024,1024,ok,,train,face_signing,0.9989318
loan_1873,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1873/face_signing.jpg,loan_1873/face_signing.jpg,138173,1024,1024,ok,,train,face_signing,0.9986369
loan_1874,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1874/face_signing.jpg,loan_1874/face_signing.jpg,138464,1024,1024,ok,,test,face_signing,0.99825615
loan_1875,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1875/face_signing.jpg,loan_1875/face_signing.jpg,110678,1024,1024,ok,,val,face_signing,0.9983841
loan_1876,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1876/face_signing.jpg,loan_1876/face_signing.jpg,152090,1024,1024,ok,,train,face_signing,0.9985663
loan_1877,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1877/face_signing.jpg,loan_1877/face_signing.jpg,123944,1024,1024,ok,,train,face_signing,0.997959
loan_1878,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1878/face_signing.jpg,loan_1878/face_signing.jpg,150532,1024,1024,ok,,val,face_signing,0.99773335
loan_1879,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1879/face_signing.jpg,loan_1879/face_signing.jpg,125149,1024,1024,ok,,train,face_signing,0.99862933
loan_188,face_signing,/workspace/jinchuang_v4/extracted/data/loan_188/face_signing.jpg,loan_188/face_signing.jpg,123255,1024,1024,ok,,train,face_signing,0.9988427
loan_1880,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1880/face_signing.jpg,loan_1880/face_signing.jpg,130580,1024,1024,ok,,train,face_signing,0.9989507
loan_1881,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1881/face_signing.jpg,loan_1881/face_signing.jpg,126628,1024,1024,ok,,train,face_signing,0.99840707
loan_1882,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1882/face_signing.jpg,loan_1882/face_signing.jpg,133703,1024,1024,ok,,train,face_signing,0.99704933
loan_1883,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1883/face_signing.jpg,loan_1883/face_signing.jpg,124610,1024,1024,ok,,val,face_signing,0.99906784
loan_1884,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1884/face_signing.jpg,loan_1884/face_signing.jpg,382347,1254,1254,ok,,train,face_signing,0.9989458
loan_1885,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1885/face_signing.jpg,loan_1885/face_signing.jpg,153836,1024,1024,ok,,train,face_signing,0.99839777
loan_1886,face_signing,/workspace/jinchuang_v4/extracted/data/loan_1886/face_signing.jpg,loan_1886/face_signing.jpg,127720,1024,1024,ok,,train,face_signing,0.99575436
